Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,9,10:30,83.53,0,0.000684,275.02,175.78,3,0.017288,313.97,504.87,2,0.00463,295.47,276.12,17,0.062172,302.12
August,9,11:00,71.59,0,0.003092,289.4,194.28,2,0.012058,309.3,566.36,2,0.003823,310.48,303.73,6,0.020514,288.74
August,9,11:30,81.14,0,0.004451,297.52,247.94,5,0.018678,301.91,601.96,9,0.014623,310.19,312.36,4,0.011941,295.84
August,9,12:00,126.48,1,0.00624,289.54,259.05,5,0.01748,303.52,650.5,2,0.003374,307.25,338.24,5,0.013468,289.69
August,9,12:30,147.96,2,0.01636,297.11,297.9,8,0.025873,308.33,656.98,4,0.006746,305.1,329.61,3,0.009254,288.42
August,9,13:00,181.37,6,0.034757,301.6,329.36,5,0.015371,291.74,708.76,8,0.011774,319.62,365.85,6,0.017075,297.37
August,9,13:30,198.08,3,0.015882,285.93,357.11,7,0.02053,297.18,684.49,19,0.027234,317.27,365.85,6,0.017453,302.59
August,9,14:00,205.24,2,0.009076,297.89,377.47,6,0.014633,306.3,705.52,10,0.01462,321.41,365.85,4,0.010378,303.07
August,9,14:30,207.62,6,0.028148,295.96,366.37,4,0.009991,307.22,729.79,2,0.003405,311.98,367.58,7,0.017748,291.44
August,9,15:00,195.69,5,0.023025,298.16,399.67,1,0.003049,306.4,661.83,2,0.002374,318.35,369.31,3,0.009061,302.77
August,9,15:30,210.01,7,0.032102,284.54,407.07,2,0.005873,302.84,684.49,2,0.002281,321.79,367.58,9,0.024355,295.34
August,9,16:00,195.69,2,0.008009,293.33,405.22,3,0.008405,302.72,679.63,2,0.003012,317.02,338.24,4,0.010734,307.77
August,9,16:30,178.99,1,0.00325,280.43,353.41,3,0.009028,296.16,644.03,6,0.00876,322.86,338.24,7,0.020892,302.02
August,9,17:00,152.73,1,0.009415,295.74,368.22,5,0.012998,306.67,610.05,3,0.00458,323.57,346.87,4,0.012456,307.64
August,9,17:30,150.35,1,0.008985,280.36,331.21,4,0.013125,308.29,558.27,1,0.001375,313.53,320.99,2,0.006613,303.16
August,9,18:00,109.78,1,0.005447,300.09,321.96,3,0.010774,302.62,503.25,1,0.002058,316.88,303.73,2,0.006645,298.24
August,9,18:30,93.07,1,0.007345,285.73,284.95,5,0.015828,302.78,493.54,2,0.003079,314.67,296.83,2,0.00507,299.35
August,9,19:00,73.98,0,0.004642,286.76,275.7,4,0.013188,286.58,445.0,1,0.002043,320.39,245.05,1,0.002558,297.23
August,9,19:30,62.05,1,0.009837,271.3,231.29,2,0.007769,309.04,394.83,2,0.005531,319.17,236.43,2,0.007029,313.45
August,9,20:00,66.82,2,0.024451,288.01,196.13,1,0.004586,302.05,360.85,2,0.004994,311.75,226.07,4,0.016265,312.75
August,9,20:30,50.12,1,0.027089,295.07,175.78,1,0.004009,295.8,323.63,2,0.006643,315.83,208.81,1,0.005545,298.85
August,9,21:00,50.12,2,0.046631,276.46,164.68,1,0.004664,298.42,278.33,1,0.001996,307.86,165.67,3,0.018415,303.85
August,9,21:30,38.18,1,0.017305,330.04,146.18,1,0.008502,304.52,242.73,1,0.004738,303.47,148.41,1,0.005426,304.84
August,9,22:00,33.41,1,0.021444,280.63,118.42,1,0.010615,310.29,203.89,1,0.003952,316.51,132.88,2,0.017667,312.41
August,9,22:30,33.41,5,0.143847,269.12,94.37,2,0.017113,287.78,182.85,1,0.007975,305.3,110.45,1,0.010776,308.19
August,9,23:00,19.09,2,0.088654,346.08,72.16,1,0.007907,254.19,152.11,0,0.002671,306.36,91.46,0,0.004812,307.66
August,9,23:30,19.09,1,0.043572,290.11,55.51,0,0.004214,272.24,126.22,1,0.004262,305.72,84.56,1,0.011919,320.81
August,10,0:00,1.42,0,0.0,473.64,10.59,1,0.051388,373.17,22.97,0,0.007653,316.54,14.3,0,0.004918,301.36
August,10,0:30,1.13,0,0.0,295.31,8.66,0,0.0,310.82,17.86,0,0.002313,303.5,10.83,0,0.002885,323.34
August,10,1:00,0.85,0,0.0,369.17,4.33,0,0.0,373.86,14.46,0,0.006886,307.33,6.93,0,0.0,342.46
August,10,1:30,0.28,0,0.0,314.14,2.89,0,0.0,414.83,9.78,0,0.013365,329.4,6.5,0,0.008083,348.6
August,10,2:00,0.57,0,0.0,500.01,2.89,0,0.0,283.69,6.38,0,0.038008,297.49,4.33,0,0.044505,312.34
August,10,2:30,0.28,0,0.0,449.0,2.41,0,0.0,414.03,5.95,0,0.077402,365.37,3.9,0,0.027645,327.88
August,10,3:00,0.28,0,0.0,296.4,1.44,0,0.040909,381.64,5.1,0,0.038666,316.18,3.03,0,0.049963,381.25
August,10,3:30,0.28,0,0.0,253.14,0.96,0,0.0,468.12,4.68,0,0.000769,304.52,2.6,0,0.06622,268.53
August,10,4:00,0.28,0,0.0,215.4,1.44,0,0.0225,296.8,5.1,0,0.00641,316.84,2.6,0,0.080416,290.36
August,10,4:30,0.28,0,0.0,172.0,0.96,0,0.0,256.14,3.83,0,0.001709,311.18,2.6,0,0.092638,214.49
August,10,5:00,0.28,0,0.0,273.92,0.96,0,0.002273,315.83,4.68,0,0.007885,340.09,2.17,0,0.048101,311.62
August,10,5:30,0.28,0,0.045,314.15,1.92,0,0.003077,326.75,5.95,0,0.020673,274.22,2.17,0,0.024523,309.54
August,10,6:00,0.57,0,0.001667,269.17,1.44,0,0.0,254.27,10.21,0,0.003542,270.18,4.77,0,0.012403,241.95
August,10,6:30,1.13,0,0.170832,216.2,2.89,1,0.212683,424.69,19.14,0,0.013535,294.97,9.1,0,0.021636,254.31
August,10,7:00,2.27,0,0.028735,223.1,11.07,0,0.012197,270.82,34.45,0,0.002765,246.8,14.73,0,0.011187,271.55
August,10,7:30,3.97,0,0.029875,314.7,17.8,1,0.029725,274.16,52.31,0,0.007957,253.02,24.7,0,0.00838,274.32
August,10,8:00,13.03,0,0.010011,281.48,35.61,0,0.00695,276.61,105.9,0,0.004409,284.07,46.8,0,0.004364,272.65
August,10,8:30,24.65,1,0.020626,309.56,59.66,1,0.019484,298.7,165.44,0,0.002056,295.9,72.37,1,0.015721,283.41
August,10,9:00,37.4,1,0.013461,301.46,89.02,1,0.006665,301.74,234.33,1,0.003341,304.7,116.57,1,0.00959,288.81
August,10,9:30,49.87,1,0.012155,317.95,114.04,1,0.007198,317.39,313.44,7,0.020771,324.01,146.91,5,0.034468,301.86
August,10,10:00,57.52,0,0.008653,320.27,145.31,2,0.010443,322.73,363.2,9,0.025544,325.03,171.61,5,0.029211,309.14
August,10,10:30,66.31,1,0.009875,305.14,162.63,7,0.042521,337.1,407.0,14,0.033618,333.28,197.18,10,0.049356,315.16
August,10,11:00,68.57,0,0.00317,312.78,182.36,4,0.021973,342.32,437.62,11,0.024148,341.98,206.28,7,0.031796,319.14
August,10,11:30,68.01,0,0.003067,326.44,192.47,5,0.027698,342.54,445.7,12,0.026952,345.53,211.04,6,0.026289,320.65
August,10,12:00,67.72,1,0.009584,320.16,209.79,4,0.017526,336.43,463.14,14,0.029599,343.92,236.61,8,0.032569,321.96
August,10,12:30,70.84,1,0.010345,312.79,216.52,7,0.034013,345.75,463.99,18,0.037853,344.02,233.15,10,0.042944,321.36
August,10,13:00,75.66,1,0.012485,313.92,221.82,5,0.020968,345.87,449.53,8,0.018243,350.1,233.15,7,0.027882,322.63
August,10,13:30,68.57,1,0.010136,323.33,239.14,8,0.034571,338.9,458.46,15,0.032637,356.77,240.51,7,0.028561,322.86
August,10,14:00,72.83,1,0.011272,322.88,245.87,8,0.030692,337.18,475.05,14,0.029275,357.07,250.91,7,0.027853,317.92
August,10,14:30,75.09,2,0.033244,323.27,238.18,9,0.035775,338.44,465.69,26,0.055647,354.84,251.35,14,0.054611,325.78
August,10,15:00,70.56,1,0.016564,319.91,242.51,5,0.018923,345.86,483.13,16,0.033097,350.89,250.05,7,0.026457,322.78
August,10,15:30,77.36,1,0.014305,324.83,236.73,2,0.009199,340.55,467.39,6,0.01198,357.46,247.88,6,0.02316,328.37
August,10,16:00,73.11,0,0.005026,339.19,241.06,1,0.005727,340.11,466.12,2,0.003715,353.69,247.45,2,0.009384,333.95
August,10,16:30,69.99,0,0.002298,323.68,231.92,3,0.014122,352.3,450.38,2,0.005433,354.46,241.81,4,0.016729,336.91
August,10,17:00,63.19,1,0.008436,328.34,224.7,2,0.006933,346.96,418.48,4,0.010673,350.8,234.45,2,0.009179,337.57
August,10,17:30,60.36,1,0.00896,319.26,214.6,1,0.006351,350.32,393.39,4,0.011352,356.77,212.34,4,0.018573,331.21
August,10,18:00,45.34,0,0.008171,311.57,186.21,2,0.010839,349.87,364.05,7,0.019338,352.99,195.01,2,0.009132,334.23
August,10,18:30,45.06,0,0.010653,332.44,176.11,3,0.017678,343.99,324.5,5,0.013971,354.24,176.81,1,0.005228,337.08
August,10,19:00,28.62,0,0.002961,328.79,153.49,3,0.01796,351.17,285.37,3,0.012095,364.09,156.87,2,0.011465,319.54
August,10,19:30,22.95,0,0.01394,328.4,143.87,2,0.015013,328.68,259.0,7,0.025202,357.52,143.44,6,0.041773,334.51
August,10,20:00,17.29,0,0.013135,318.21,132.32,3,0.026431,335.11,225.4,5,0.023222,356.95,125.67,4,0.034782,323.52
August,10,20:30,13.03,0,0.029848,323.57,107.3,1,0.013629,326.93,185.0,1,0.006067,346.35,111.81,2,0.01738,325.45
August,10,21:00,11.62,0,0.032526,329.27,86.61,1,0.010843,329.74,155.23,0,0.003087,348.37,89.27,3,0.030784,326.03
August,10,21:30,9.07,0,0.03468,319.33,70.25,0,0.005785,337.42,136.94,0,0.001775,342.24,72.8,1,0.012017,333.03
August,10,22:00,6.52,0,0.002892,324.92,57.74,0,0.004341,320.15,105.05,0,0.002709,335.63,59.37,0,0.007482,328.12
August,10,22:30,5.1,1,0.178027,331.34,43.3,0,0.003922,314.98,85.06,0,0.002347,329.63,52.87,0,0.004264,327.19
August,10,23:00,5.1,0,0.061101,301.53,32.24,0,0.0054,294.74,64.22,0,0.001104,320.25,41.17,0,0.006039,335.23
August,10,23:30,3.4,0,0.002643,336.36,24.06,0,0.003211,298.34,46.36,0,0.00162,331.01,31.2,0,0.004598,318.49
August,11,0:00,6.57,0,0.002564,538.79,49.37,0,0.000555,311.21,88.64,0,0.003823,328.31,61.38,1,0.011421,315.81
August,11,0:30,5.48,0,0.0,298.01,32.09,0,0.003828,308.65,65.62,0,0.000302,339.99,43.33,0,0.0,336.69
August,11,1:00,4.38,0,0.0,355.18,16.04,0,0.007176,322.17,48.35,0,0.000202,340.9,32.49,0,0.0,369.42
August,11,1:30,3.29,0,0.0375,260.58,9.87,0,0.0,388.79,37.99,0,0.008444,298.75,24.07,0,0.016903,348.89
August,11,2:00,2.19,0,0.0,455.23,4.94,0,0.010714,338.24,25.33,0,0.011453,294.73,15.65,1,0.042658,326.74
August,11,2:30,1.1,0,0.0,194.61,4.94,0,0.002777,352.23,26.48,0,0.004173,265.17,13.24,0,0.002903,300.34
August,11,3:00,1.1,0,0.0,483.29,3.7,0,0.002777,362.61,17.27,0,0.024298,274.23,3.61,0,0.002777,376.61
August,11,3:30,1.1,0,0.15,436.08,2.47,0,0.0025,215.99,14.97,0,0.012365,304.58,1.2,0,0.0,287.0
August,11,4:00,1.1,0,0.0,279.33,2.47,0,0.0,248.75,12.66,0,0.015717,324.61,0.0,0,0.033333,488.33
August,11,4:30,1.1,0,0.0,248.17,2.47,0,0.005,223.18,14.97,0,0.010342,281.56,0.0,0,0.0,216.33
August,11,5:00,2.19,0,0.0,259.39,2.47,0,0.0,310.07,17.27,0,0.011538,301.83,0.0,0,0.0,215.67
August,11,5:30,3.29,0,0.005,391.73,4.94,0,0.034615,318.39,19.57,0,0.019681,339.62,1.2,0,0.016667,306.0
August,11,6:00,3.29,0,0.0,314.52,6.17,0,0.0,278.59,37.99,1,0.016108,244.85,16.85,0,0.001098,229.8
August,11,6:30,6.57,1,0.122093,287.03,11.11,3,0.233157,306.88,56.41,1,0.016868,242.59,26.48,1,0.025145,247.99
August,11,7:00,10.96,0,0.041005,261.15,32.09,1,0.021547,260.0,102.46,1,0.005319,262.66,51.75,0,0.007418,279.53
August,11,7:30,17.53,1,0.050828,332.26,49.37,1,0.024674,291.22,164.62,2,0.010756,267.01,77.02,0,0.002184,276.36
August,11,8:00,49.3,1,0.019992,274.6,99.97,1,0.011591,274.43,300.46,1,0.004422,291.39,145.62,1,0.00455,279.64
August,11,8:30,98.6,3,0.032538,303.01,156.75,2,0.012459,301.73,435.15,1,0.003098,304.77,210.61,0,0.002359,289.78
August,11,9:00,141.33,3,0.021953,321.32,227.1,1,0.004954,300.3,621.64,2,0.003649,311.17,318.92,1,0.002424,293.5
August,11,9:30,189.54,3,0.015283,324.59,297.45,4,0.01286,325.09,802.38,9,0.01093,320.65,398.35,4,0.010305,300.29
August,11,10:00,216.93,3,0.013898,318.64,348.05,4,0.010765,317.39,930.16,9,0.010052,323.4,463.34,7,0.014078,306.52
August,11,10:30,235.55,2,0.007121,315.23,391.25,13,0.032655,329.78,1031.47,24,0.023183,332.92,524.72,20,0.038155,306.87
August,11,11:00,247.6,2,0.006907,321.05,446.79,5,0.010437,333.91,1084.42,18,0.016562,338.82,542.77,15,0.027381,324.61
August,11,11:30,265.13,2,0.00717,326.12,461.6,8,0.016455,334.23,1160.4,14,0.011931,342.49,600.54,15,0.024619,318.75
August,11,12:00,262.94,2,0.007108,322.21,482.58,3,0.006911,343.67,1159.25,18,0.015394,342.86,612.57,8,0.0123,319.0
August,11,12:30,276.09,5,0.016567,316.7,514.67,10,0.020334,345.72,1159.25,48,0.041132,347.3,610.17,19,0.031566,324.78
August,11,13:00,266.23,2,0.005872,320.23,551.7,7,0.013092,342.71,1182.28,14,0.0115,346.14,619.8,21,0.033166,319.53
August,11,13:30,265.13,2,0.005702,329.39,535.65,11,0.021041,343.11,1154.65,33,0.028744,347.72,589.71,25,0.043063,328.83
August,11,14:00,272.8,2,0.007204,320.97,560.34,8,0.014112,334.78,1232.93,20,0.016269,349.46,655.9,21,0.032404,324.26
August,11,14:30,290.33,2,0.006581,320.83,589.96,7,0.011742,345.88,1173.07,22,0.019044,352.86,622.2,16,0.025286,325.07
August,11,15:00,269.51,1,0.004857,323.99,585.02,5,0.008096,335.91,1176.52,11,0.009404,353.08,618.59,11,0.018345,324.66
August,11,15:30,280.47,3,0.0119,322.71,570.21,5,0.008052,342.38,1156.95,5,0.003987,353.3,627.02,16,0.025417,322.89
August,11,16:00,283.76,5,0.01593,333.5,557.87,4,0.006365,349.86,1124.72,3,0.002758,353.97,677.56,7,0.009868,325.99
August,11,16:30,255.27,1,0.002315,337.45,541.82,4,0.006552,345.8,1130.47,7,0.006309,351.04,624.61,7,0.011461,327.84
August,11,17:00,221.31,1,0.003095,324.75,543.06,5,0.009337,351.19,1117.81,11,0.010082,356.71,575.27,4,0.006277,332.47
August,11,17:30,198.3,1,0.003292,322.49,493.69,6,0.012377,350.96,1014.2,10,0.010215,351.23,542.77,9,0.016868,326.54
August,11,18:00,181.87,1,0.00636,328.38,481.35,8,0.017044,345.98,905.99,13,0.014006,350.73,516.3,7,0.012935,329.45
August,11,18:30,155.57,2,0.013546,324.83,434.45,5,0.011108,339.22,798.93,13,0.016142,349.29,438.07,3,0.005791,333.34
August,11,19:00,100.79,1,0.010764,342.49,388.78,5,0.011748,340.66,744.82,12,0.016103,351.18,410.39,3,0.008128,321.49
August,11,19:30,79.98,0,0.006247,320.36,352.99,3,0.007841,341.68,661.94,9,0.014125,345.73,385.12,12,0.029875,337.21
August,11,20:00,61.35,2,0.028317,340.1,294.98,7,0.024535,335.38,541.06,9,0.016821,351.58,322.53,10,0.030182,329.02
August,11,20:30,58.07,2,0.038626,321.96,269.06,5,0.017997,326.29,488.11,4,0.007301,349.29,285.23,5,0.017514,320.21
August,11,21:00,41.63,1,0.032103,324.97,208.58,4,0.017254,326.71,414.43,1,0.002572,342.81,223.85,4,0.017011,321.95
August,11,21:30,28.49,0,0.009933,313.42,172.79,2,0.009146,328.03,354.57,0,0.000815,342.86,197.37,3,0.014863,330.65
August,11,22:00,26.29,0,0.002047,302.41,138.23,2,0.012483,332.7,290.1,3,0.010702,338.35,163.67,2,0.011913,342.74
August,11,22:30,16.43,3,0.192164,297.76,112.31,1,0.009486,312.16,225.63,1,0.005999,337.29,132.38,1,0.009015,328.81
August,11,23:00,13.15,1,0.096827,343.04,85.16,1,0.007625,309.99,176.13,0,0.001645,329.63,98.69,0,0.003706,333.94
August,11,23:30,10.96,0,0.015025,338.11,58.01,0,0.00816,297.95,126.63,0,0.001668,327.52,81.84,0,0.005482,328.11
August,12,0:00,6.09,0,0.008654,269.84,41.57,0,0.002549,304.15,89.38,0,0.005558,337.01,52.52,0,0.005587,320.83
August,12,0:30,4.06,0,0.0,308.42,29.21,0,0.000592,290.03,68.41,0,0.003446,334.16,39.96,0,0.0042,362.53
August,12,1:00,3.04,0,0.0,399.42,12.36,0,0.025855,321.59,41.93,0,0.001426,335.91,29.68,0,0.004121,328.95
August,12,1:30,3.04,0,0.0,362.57,6.74,0,0.040659,278.27,30.9,0,0.003078,341.82,20.55,0,0.005478,330.75
August,12,2:00,2.03,0,0.0,399.16,4.49,0,0.0,312.03,27.59,1,0.026712,296.87,13.7,0,0.005769,371.87
August,12,2:30,3.04,0,0.0,281.09,4.49,0,0.024396,332.28,18.76,0,0.007982,314.88,11.42,0,0.012943,366.34
August,12,3:00,2.03,0,0.0,354.0,3.37,0,0.004167,475.36,18.76,1,0.03486,306.61,3.43,0,0.034091,394.69
August,12,3:30,1.01,0,0.0,311.74,3.37,0,0.001923,279.54,13.24,0,0.013892,363.02,1.14,0,0.041,384.3
August,12,4:00,2.03,0,0.09,281.57,3.37,0,0.025,337.1,11.03,0,0.006608,329.19,1.14,0,0.0,228.6
August,12,4:30,1.01,0,0.0,207.62,3.37,0,0.05,281.83,14.34,0,0.025158,380.09,1.14,0,0.315,457.8
August,12,5:00,1.01,0,0.0,283.69,2.25,0,0.0,532.14,14.34,0,0.010852,296.57,1.14,0,0.098333,363.17
August,12,5:30,3.04,0,0.0,306.08,2.25,0,0.0,382.63,26.48,0,0.01622,286.81,3.43,0,0.0,276.94
August,12,6:00,3.04,0,0.002273,293.94,6.74,0,0.001667,323.6,37.52,0,0.002067,267.32,15.98,0,0.004945,237.66
August,12,6:30,5.07,1,0.106488,275.09,8.99,3,0.304091,291.74,61.79,1,0.009042,251.3,31.97,2,0.055503,278.16
August,12,7:00,10.15,1,0.07766,272.89,30.34,1,0.020495,252.22,107.03,1,0.010289,273.82,50.24,0,0.003524,247.68
August,12,7:30,18.27,1,0.072624,315.15,51.68,3,0.061502,296.45,165.51,4,0.023287,268.09,90.19,1,0.009121,269.57
August,12,8:00,53.78,2,0.032834,269.41,93.26,1,0.006845,282.75,295.72,5,0.018523,284.77,145.0,1,0.004055,284.24
August,12,8:30,98.43,5,0.052961,320.31,139.32,3,0.017984,303.8,431.44,9,0.021977,305.2,221.49,6,0.025742,293.55
August,12,9:00,135.98,5,0.033199,306.62,204.49,1,0.00667,302.71,609.09,10,0.016178,313.53,319.68,4,0.010952,281.29
August,12,9:30,163.38,4,0.022494,323.97,280.89,3,0.010943,309.25,754.75,14,0.018287,320.6,373.34,8,0.021959,300.72
August,12,10:00,188.75,3,0.015041,309.48,320.22,4,0.012251,313.87,879.44,11,0.01286,318.41,441.84,14,0.032176,304.07
August,12,10:30,217.16,3,0.015341,316.99,348.31,15,0.043666,331.4,990.88,32,0.032324,332.29,462.39,29,0.063662,316.6
August,12,11:00,238.47,2,0.007387,321.09,403.36,10,0.025773,333.32,1036.12,19,0.018372,334.36,518.33,13,0.024296,315.49
August,12,11:30,239.49,3,0.013038,320.58,439.32,11,0.024717,333.63,1076.95,24,0.02234,338.48,529.75,9,0.017292,320.45
August,12,12:00,235.43,4,0.016936,331.61,442.69,6,0.012815,334.4,1073.64,11,0.010041,337.12,562.86,7,0.012826,322.12
August,12,12:30,240.5,3,0.011933,320.63,464.04,11,0.023247,343.26,1117.78,36,0.032273,344.4,552.59,13,0.023138,314.29
August,12,13:00,243.55,4,0.015485,318.71,494.37,9,0.01823,329.98,1092.4,14,0.012523,342.11,553.73,15,0.026335,324.35
August,12,13:30,243.55,2,0.009551,322.93,487.63,11,0.022812,336.13,1082.47,19,0.017148,340.46,573.14,10,0.016821,315.99
August,12,14:00,239.49,1,0.004555,322.17,493.25,4,0.009055,334.88,1108.95,11,0.010023,342.39,590.26,4,0.007004,315.9
August,12,14:30,244.56,1,0.005512,326.72,503.36,6,0.01255,346.75,1101.22,14,0.013017,347.57,598.25,10,0.016038,325.26
August,12,15:00,254.71,5,0.018289,320.79,478.64,2,0.004981,334.5,1072.54,5,0.005119,347.32,591.4,4,0.006972,329.52
August,12,15:30,242.53,3,0.012953,326.96,498.87,2,0.004467,339.01,1053.78,20,0.019028,352.92,573.14,8,0.013118,328.97
August,12,16:00,240.5,2,0.008312,332.4,503.36,1,0.002938,340.6,1065.92,13,0.012516,349.03,568.57,6,0.010853,325.28
August,12,16:30,229.34,1,0.004366,325.93,492.13,2,0.004031,343.31,1032.81,8,0.007612,349.12,557.15,5,0.00836,328.8
August,12,17:00,197.88,4,0.017775,326.99,456.17,6,0.013862,340.74,964.4,29,0.030116,348.77,552.59,21,0.038517,317.83
August,12,17:30,182.66,4,0.023645,325.2,443.81,8,0.018627,340.86,903.71,30,0.033349,345.46,488.65,19,0.038218,329.8
August,12,18:00,161.35,2,0.011325,310.66,405.61,6,0.014118,337.64,818.75,19,0.02371,353.76,445.27,8,0.01783,326.4
August,12,18:30,144.1,1,0.009283,334.65,357.3,2,0.005709,336.58,739.3,11,0.015399,352.39,416.72,5,0.010803,328.13
August,12,19:00,90.32,0,0.004655,333.68,325.84,3,0.008459,337.18,658.75,9,0.013915,347.94,371.05,7,0.019977,315.9
August,12,19:30,66.98,1,0.011187,321.49,285.39,2,0.008634,334.39,583.72,13,0.022927,341.28,340.23,7,0.01986,330.52
August,12,20:00,55.81,1,0.009615,309.59,264.04,4,0.014536,333.16,505.37,10,0.019294,346.97,295.7,9,0.030183,322.21
August,12,20:30,45.66,1,0.029262,308.12,225.84,4,0.01645,331.15,421.51,3,0.007107,342.69,269.44,4,0.014346,315.61
August,12,21:00,39.58,1,0.033645,315.5,187.64,3,0.013819,327.01,359.72,1,0.002358,344.62,214.64,12,0.053916,318.91
August,12,21:30,32.47,0,0.006936,314.99,160.67,1,0.00818,338.56,295.72,1,0.002012,337.64,187.24,4,0.022127,322.87
August,12,22:00,21.31,0,0.0,346.35,126.96,1,0.00743,307.55,243.86,2,0.008578,340.95,145.0,1,0.006544,314.67
August,12,22:30,16.24,2,0.117437,307.88,100.0,1,0.007423,318.81,196.41,1,0.004379,317.86,130.15,1,0.007179,323.66
August,12,23:00,14.21,1,0.074056,318.74,77.53,0,0.006261,300.65,152.27,1,0.003795,330.24,92.48,0,0.003802,315.82
August,12,23:30,11.16,0,0.020736,298.76,59.55,0,0.004835,309.77,125.79,1,0.004929,324.65,78.78,0,0.00241,305.01
August,13,0:00,7.0,0,0.003159,237.62,40.02,1,0.013574,304.37,89.32,0,0.003676,331.71,53.42,0,0.000342,341.69
August,13,0:30,4.0,0,0.034577,250.32,26.3,0,0.015419,301.71,65.58,0,0.003803,306.9,36.0,0,0.000805,339.84
August,13,1:00,3.0,0,0.03559,336.77,12.58,0,0.027804,301.1,48.62,0,0.00574,306.78,26.71,0,0.002271,342.4
August,13,1:30,2.0,0,0.045554,320.18,10.29,1,0.093445,320.3,32.79,0,0.01373,342.28,24.39,0,0.005137,311.3
August,13,2:00,2.0,0,0.069,324.98,5.72,0,0.069378,356.71,27.14,2,0.055623,248.36,18.58,1,0.064705,321.5
August,13,2:30,1.0,0,0.048612,216.78,4.57,0,0.039647,403.86,20.35,0,0.017733,262.93,12.77,0,0.005205,292.81
August,13,3:00,2.0,0,0.0,412.46,3.43,0,0.0,406.37,13.57,0,0.001042,292.43,3.48,0,0.037037,335.63
August,13,3:30,2.0,0,0.0,546.83,5.72,0,0.0,452.52,14.7,0,0.00081,320.88,0.0,0,0.0,375.5
August,13,4:00,2.0,0,0.0,240.31,2.29,0,0.025625,362.79,14.7,0,0.017851,300.09,1.16,0,0.0,466.8
August,13,4:30,1.0,0,0.18,736.0,2.29,0,0.014286,352.86,14.7,0,0.031062,297.34,1.16,0,0.128571,330.69
August,13,5:00,1.0,0,0.005556,183.19,3.43,0,0.049306,292.66,16.96,0,0.01622,289.86,1.16,0,0.0,211.3
August,13,5:30,3.0,0,0.0,288.43,3.43,0,0.033333,250.7,23.74,0,0.013977,293.43,2.32,0,0.002381,403.88
August,13,6:00,3.0,0,0.07674,235.27,5.72,0,0.023377,232.41,39.57,0,0.008461,277.95,16.26,0,0.006885,239.05
August,13,6:30,6.0,2,0.279304,287.39,8.0,3,0.316046,381.29,68.97,2,0.022385,265.81,30.19,2,0.061446,256.39
August,13,7:00,12.0,2,0.155618,303.62,30.87,1,0.027399,274.94,111.93,1,0.005484,259.52,46.45,1,0.014245,261.3
August,13,7:30,16.0,1,0.07976,301.9,46.88,2,0.044591,280.2,169.59,2,0.010187,258.61,81.29,1,0.010481,255.0
August,13,8:00,53.0,1,0.027242,282.65,88.05,1,0.010056,294.97,295.09,1,0.004385,288.5,146.32,1,0.00618,263.26
August,13,8:30,88.99,4,0.041316,311.18,139.51,2,0.01339,302.37,429.64,2,0.004963,301.89,225.28,4,0.018069,288.8
August,13,9:00,123.99,1,0.009106,313.09,214.98,2,0.0082,303.87,600.36,2,0.003034,310.76,298.44,4,0.012645,292.26
August,13,9:30,154.99,2,0.009821,311.61,266.43,2,0.00737,314.53,753.0,8,0.010576,315.89,347.21,11,0.031469,298.95
August,13,10:00,177.99,3,0.014233,304.7,307.6,1,0.004345,316.61,858.15,10,0.011632,324.06,421.53,10,0.024237,306.45
August,13,10:30,213.99,2,0.011296,314.21,348.77,9,0.025251,331.06,966.69,20,0.021026,332.85,458.69,15,0.032506,310.15
August,13,11:00,227.99,1,0.005522,316.86,359.06,4,0.011866,334.11,1022.09,13,0.013021,335.63,499.34,8,0.016814,315.9
August,13,11:30,234.99,3,0.012885,314.63,419.66,10,0.024715,328.55,1060.53,24,0.022201,337.89,520.24,3,0.006237,316.83
August,13,12:00,227.99,1,0.005556,312.05,436.81,5,0.010839,335.57,1045.83,14,0.01345,342.12,526.04,7,0.014187,312.33
August,13,12:30,236.99,2,0.009776,304.93,443.67,6,0.013877,340.9,1054.87,35,0.033139,340.75,551.59,12,0.022395,310.45
August,13,13:00,222.99,2,0.009794,312.17,450.54,6,0.013653,333.43,1040.18,22,0.02158,345.89,527.21,16,0.03002,314.13
August,13,13:30,229.99,2,0.009614,321.11,463.11,12,0.026495,333.13,1042.44,20,0.019359,341.1,542.3,14,0.026023,319.74
August,13,14:00,245.98,2,0.008485,327.6,507.71,7,0.013062,332.71,1067.31,16,0.015423,344.46,579.46,16,0.026963,323.86
August,13,14:30,233.99,1,0.003875,324.55,515.71,9,0.017577,335.6,1119.32,46,0.040769,348.73,584.11,18,0.031297,324.67
August,13,15:00,250.98,3,0.010235,329.47,492.85,3,0.006306,339.65,1048.09,9,0.008855,346.92,593.4,7,0.011663,325.63
August,13,15:30,237.99,6,0.025333,323.8,490.56,5,0.010963,341.4,1061.66,6,0.005844,345.72,573.65,9,0.01649,322.66
