Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,9,10:30,81.25,0,0.000684,275.02,170.99,3,0.017288,313.97,491.1,2,0.00463,295.47,268.59,17,0.062172,302.12
August,9,11:00,69.64,0,0.003092,289.4,188.99,2,0.012058,309.3,550.91,2,0.003823,310.48,295.45,6,0.020514,288.74
August,9,11:30,78.93,0,0.004451,297.52,241.18,5,0.018678,301.91,585.54,9,0.014623,310.19,303.84,4,0.011941,295.84
August,9,12:00,123.03,1,0.00624,289.54,251.98,4,0.01748,303.52,632.76,2,0.003374,307.25,329.02,4,0.013468,289.69
August,9,12:30,143.93,2,0.01636,297.11,289.78,7,0.025873,308.33,639.06,4,0.006746,305.1,320.63,3,0.009254,288.42
August,9,13:00,176.43,6,0.034757,301.6,320.38,5,0.015371,291.74,689.43,8,0.011774,319.62,355.88,6,0.017075,297.37
August,9,13:30,192.68,3,0.015882,285.93,347.37,7,0.02053,297.18,665.82,18,0.027234,317.27,355.88,6,0.017453,302.59
August,9,14:00,199.64,2,0.009076,297.89,367.17,5,0.014633,306.3,686.28,10,0.01462,321.41,355.88,4,0.010378,303.07
August,9,14:30,201.96,6,0.028148,295.96,356.37,4,0.009991,307.22,709.89,2,0.003405,311.98,357.56,6,0.017748,291.44
August,9,15:00,190.35,4,0.023025,298.16,388.77,1,0.003049,306.4,643.78,2,0.002374,318.35,359.23,3,0.009061,302.77
August,9,15:30,204.28,7,0.032102,284.54,395.97,2,0.005873,302.84,665.82,2,0.002281,321.79,357.56,9,0.024355,295.34
August,9,16:00,190.35,2,0.008009,293.33,394.17,3,0.008405,302.72,661.1,2,0.003012,317.02,329.02,4,0.010734,307.77
August,9,16:30,174.1,1,0.00325,280.43,343.77,3,0.009028,296.16,626.47,5,0.00876,322.86,329.02,7,0.020892,302.02
August,9,17:00,148.57,1,0.009415,295.74,358.17,5,0.012998,306.67,593.41,3,0.00458,323.57,337.41,4,0.012456,307.64
August,9,17:30,146.25,1,0.008985,280.36,322.18,4,0.013125,308.29,543.04,1,0.001375,313.53,312.23,2,0.006613,303.16
August,9,18:00,106.78,1,0.005447,300.09,313.18,3,0.010774,302.62,489.53,1,0.002058,316.88,295.45,2,0.006645,298.24
August,9,18:30,90.53,1,0.007345,285.73,277.18,4,0.015828,302.78,480.08,1,0.003079,314.67,288.73,1,0.00507,299.35
August,9,19:00,71.96,0,0.004642,286.76,268.18,4,0.013188,286.58,432.86,1,0.002043,320.39,238.37,1,0.002558,297.23
August,9,19:30,60.36,1,0.009837,271.3,224.98,2,0.007769,309.04,384.07,2,0.005531,319.17,229.98,2,0.007029,313.45
August,9,20:00,65.0,2,0.024451,288.01,190.79,1,0.004586,302.05,351.01,2,0.004994,311.75,219.91,4,0.016265,312.75
August,9,20:30,48.75,1,0.027089,295.07,170.99,1,0.004009,295.8,314.81,2,0.006643,315.83,203.12,1,0.005545,298.85
August,9,21:00,48.75,2,0.046631,276.46,160.19,1,0.004664,298.42,270.73,1,0.001996,307.86,161.15,3,0.018415,303.85
August,9,21:30,37.14,1,0.017305,330.04,142.19,1,0.008502,304.52,236.11,1,0.004738,303.47,144.37,1,0.005426,304.84
August,9,22:00,32.5,1,0.021444,280.63,115.19,1,0.010615,310.29,198.33,1,0.003952,316.51,129.26,2,0.017667,312.41
August,9,22:30,32.5,5,0.143847,269.12,91.79,2,0.017113,287.78,177.87,1,0.007975,305.3,107.43,1,0.010776,308.19
August,9,23:00,18.57,2,0.088654,346.08,70.19,1,0.007907,254.19,147.96,0,0.002671,306.36,88.97,0,0.004812,307.66
August,9,23:30,18.57,1,0.043572,290.11,54.0,0,0.004214,272.24,122.77,1,0.004262,305.72,82.25,1,0.011919,320.81
August,10,0:00,1.38,0,0.0,473.64,10.3,1,0.051388,373.17,22.34,0,0.007653,316.54,13.91,0,0.004918,301.36
August,10,0:30,1.1,0,0.0,295.31,8.42,0,0.0,310.82,17.37,0,0.002313,303.5,10.54,0,0.002885,323.34
August,10,1:00,0.83,0,0.0,369.17,4.21,0,0.0,373.86,14.07,0,0.006886,307.33,6.74,0,0.0,342.46
August,10,1:30,0.28,0,0.0,314.14,2.81,0,0.0,414.83,9.51,0,0.013365,329.4,6.32,0,0.008083,348.6
August,10,2:00,0.55,0,0.0,500.01,2.81,0,0.0,283.69,6.21,0,0.038008,297.49,4.22,0,0.044505,312.34
August,10,2:30,0.28,0,0.0,449.0,2.34,0,0.0,414.03,5.79,0,0.077402,365.37,3.79,0,0.027645,327.88
August,10,3:00,0.28,0,0.0,296.4,1.4,0,0.040909,381.64,4.96,0,0.038666,316.18,2.95,0,0.049963,381.25
August,10,3:30,0.28,0,0.0,253.14,0.94,0,0.0,468.12,4.55,0,0.000769,304.52,2.53,0,0.06622,268.53
August,10,4:00,0.28,0,0.0,215.4,1.4,0,0.0225,296.8,4.96,0,0.00641,316.84,2.53,0,0.080416,290.36
August,10,4:30,0.28,0,0.0,172.0,0.94,0,0.0,256.14,3.72,0,0.001709,311.18,2.53,0,0.092638,214.49
August,10,5:00,0.28,0,0.0,273.92,0.94,0,0.002273,315.83,4.55,0,0.007885,340.09,2.11,0,0.048101,311.62
August,10,5:30,0.28,0,0.045,314.15,1.87,0,0.003077,326.75,5.79,0,0.020673,274.22,2.11,0,0.024523,309.54
August,10,6:00,0.55,0,0.001667,269.17,1.4,0,0.0,254.27,9.93,0,0.003542,270.18,4.64,0,0.012403,241.95
August,10,6:30,1.1,0,0.170832,216.2,2.81,1,0.212683,424.69,18.62,0,0.013535,294.97,8.85,0,0.021636,254.31
August,10,7:00,2.21,0,0.028735,223.1,10.76,0,0.012197,270.82,33.51,0,0.002765,246.8,14.33,0,0.011187,271.55
August,10,7:30,3.86,0,0.029875,314.7,17.32,1,0.029725,274.16,50.88,0,0.007957,253.02,24.03,0,0.00838,274.32
August,10,8:00,12.68,0,0.010011,281.48,34.63,0,0.00695,276.61,103.01,0,0.004409,284.07,45.53,0,0.004364,272.65
August,10,8:30,23.98,0,0.020626,309.56,58.04,1,0.019484,298.7,160.93,0,0.002056,295.9,70.4,1,0.015721,283.41
August,10,9:00,36.38,0,0.013461,301.46,86.59,1,0.006665,301.74,227.94,1,0.003341,304.7,113.39,1,0.00959,288.81
August,10,9:30,48.51,1,0.012155,317.95,110.93,1,0.007198,317.39,304.89,6,0.020771,324.01,142.9,5,0.034468,301.86
August,10,10:00,55.95,0,0.008653,320.27,141.35,1,0.010443,322.73,353.29,9,0.025544,325.03,166.93,5,0.029211,309.14
August,10,10:30,64.5,1,0.009875,305.14,158.2,7,0.042521,337.1,395.9,13,0.033618,333.28,191.8,9,0.049356,315.16
August,10,11:00,66.7,0,0.00317,312.78,177.39,4,0.021973,342.32,425.69,10,0.024148,341.98,200.65,6,0.031796,319.14
August,10,11:30,66.15,0,0.003067,326.44,187.22,5,0.027698,342.54,433.55,12,0.026952,345.53,205.29,5,0.026289,320.65
August,10,12:00,65.88,1,0.009584,320.16,204.07,4,0.017526,336.43,450.51,13,0.029599,343.92,230.16,7,0.032569,321.96
August,10,12:30,68.91,1,0.010345,312.79,210.62,7,0.034013,345.75,451.34,17,0.037853,344.02,226.79,10,0.042944,321.36
August,10,13:00,73.6,1,0.012485,313.92,215.77,5,0.020968,345.87,437.27,8,0.018243,350.1,226.79,6,0.027882,322.63
August,10,13:30,66.7,1,0.010136,323.33,232.62,8,0.034571,338.9,445.96,15,0.032637,356.77,233.95,7,0.028561,322.86
August,10,14:00,70.84,1,0.011272,322.88,239.17,7,0.030692,337.18,462.09,14,0.029275,357.07,244.07,7,0.027853,317.92
August,10,14:30,73.04,2,0.033244,323.27,231.68,8,0.035775,338.44,452.99,25,0.055647,354.84,244.49,13,0.054611,325.78
August,10,15:00,68.63,1,0.016564,319.91,235.89,4,0.018923,345.86,469.95,16,0.033097,350.89,243.23,6,0.026457,322.78
August,10,15:30,75.25,1,0.014305,324.83,230.28,2,0.009199,340.55,454.64,5,0.01198,357.46,241.12,6,0.02316,328.37
August,10,16:00,71.11,0,0.005026,339.19,234.49,1,0.005727,340.11,453.4,2,0.003715,353.69,240.7,2,0.009384,333.95
August,10,16:30,68.08,0,0.002298,323.68,225.6,3,0.014122,352.3,438.1,2,0.005433,354.46,235.22,4,0.016729,336.91
August,10,17:00,61.47,1,0.008436,328.34,218.57,2,0.006933,346.96,407.07,4,0.010673,350.8,228.05,2,0.009179,337.57
August,10,17:30,58.71,1,0.00896,319.26,208.75,1,0.006351,350.32,382.66,4,0.011352,356.77,206.55,4,0.018573,331.21
August,10,18:00,44.1,0,0.008171,311.57,181.13,2,0.010839,349.87,354.12,7,0.019338,352.99,189.69,2,0.009132,334.23
August,10,18:30,43.83,0,0.010653,332.44,171.3,3,0.017678,343.99,315.65,4,0.013971,354.24,171.99,1,0.005228,337.08
August,10,19:00,27.84,0,0.002961,328.79,149.3,3,0.01796,351.17,277.59,3,0.012095,364.09,152.6,2,0.011465,319.54
August,10,19:30,22.33,0,0.01394,328.4,139.94,2,0.015013,328.68,251.94,6,0.025202,357.52,139.53,6,0.041773,334.51
August,10,20:00,16.81,0,0.013135,318.21,128.71,3,0.026431,335.11,219.26,5,0.023222,356.95,122.25,4,0.034782,323.52
August,10,20:30,12.68,0,0.029848,323.57,104.37,1,0.013629,326.93,179.96,1,0.006067,346.35,108.76,2,0.01738,325.45
August,10,21:00,11.3,0,0.032526,329.27,84.25,1,0.010843,329.74,151.0,0,0.003087,348.37,86.84,3,0.030784,326.03
August,10,21:30,8.82,0,0.03468,319.33,68.33,0,0.005785,337.42,133.21,0,0.001775,342.24,70.82,1,0.012017,333.03
August,10,22:00,6.34,0,0.002892,324.92,56.16,0,0.004341,320.15,102.18,0,0.002709,335.63,57.75,0,0.007482,328.12
August,10,22:30,4.96,1,0.178027,331.34,42.12,0,0.003922,314.98,82.74,0,0.002347,329.63,51.43,0,0.004264,327.19
August,10,23:00,4.96,0,0.061101,301.53,31.36,0,0.0054,294.74,62.47,0,0.001104,320.25,40.05,0,0.006039,335.23
August,10,23:30,3.31,0,0.002643,336.36,23.4,0,0.003211,298.34,45.09,0,0.00162,331.01,30.35,0,0.004598,318.49
August,11,0:00,6.39,0,0.002564,538.79,48.02,0,0.000555,311.21,86.22,0,0.003823,328.31,59.7,1,0.011421,315.81
August,11,0:30,5.33,0,0.0,298.01,31.21,0,0.003828,308.65,63.83,0,0.000302,339.99,42.14,0,0.0,336.69
August,11,1:00,4.26,0,0.0,355.18,15.61,0,0.007176,322.17,47.03,0,0.000202,340.9,31.61,0,0.0,369.42
August,11,1:30,3.2,0,0.0375,260.58,9.6,0,0.0,388.79,36.95,0,0.008444,298.75,23.41,0,0.016903,348.89
August,11,2:00,2.13,0,0.0,455.23,4.8,0,0.010714,338.24,24.64,0,0.011453,294.73,15.22,1,0.042658,326.74
August,11,2:30,1.07,0,0.0,194.61,4.8,0,0.002777,352.23,25.76,0,0.004173,265.17,12.88,0,0.002903,300.34
August,11,3:00,1.07,0,0.0,483.29,3.6,0,0.002777,362.61,16.8,0,0.024298,274.23,3.51,0,0.002777,376.61
August,11,3:30,1.07,0,0.15,436.08,2.4,0,0.0025,215.99,14.56,0,0.012365,304.58,1.17,0,0.0,287.0
August,11,4:00,1.07,0,0.0,279.33,2.4,0,0.0,248.75,12.32,0,0.015717,324.61,0.0,0,0.033333,488.33
August,11,4:30,1.07,0,0.0,248.17,2.4,0,0.005,223.18,14.56,0,0.010342,281.56,0.0,0,0.0,216.33
August,11,5:00,2.13,0,0.0,259.39,2.4,0,0.0,310.07,16.8,0,0.011538,301.83,0.0,0,0.0,215.67
August,11,5:30,3.2,0,0.005,391.73,4.8,0,0.034615,318.39,19.04,0,0.019681,339.62,1.17,0,0.016667,306.0
August,11,6:00,3.2,0,0.0,314.52,6.0,0,0.0,278.59,36.95,1,0.016108,244.85,16.39,0,0.001098,229.8
August,11,6:30,6.39,1,0.122093,287.03,10.81,3,0.233157,306.88,54.87,1,0.016868,242.59,25.75,1,0.025145,247.99
August,11,7:00,10.66,0,0.041005,261.15,31.21,1,0.021547,260.0,99.66,1,0.005319,262.66,50.34,0,0.007418,279.53
August,11,7:30,17.05,1,0.050828,332.26,48.02,1,0.024674,291.22,160.13,2,0.010756,267.01,74.92,0,0.002184,276.36
August,11,8:00,47.96,1,0.019992,274.6,97.25,1,0.011591,274.43,292.27,1,0.004422,291.39,141.65,1,0.00455,279.64
August,11,8:30,95.91,3,0.032538,303.01,152.47,2,0.012459,301.73,423.28,1,0.003098,304.77,204.87,0,0.002359,289.78
August,11,9:00,137.48,3,0.021953,321.32,220.9,1,0.004954,300.3,604.69,2,0.003649,311.17,310.23,1,0.002424,293.5
August,11,9:30,184.37,3,0.015283,324.59,289.34,4,0.01286,325.09,780.5,9,0.01093,320.65,387.49,4,0.010305,300.29
August,11,10:00,211.01,3,0.013898,318.64,338.56,4,0.010765,317.39,904.8,9,0.010052,323.4,450.71,6,0.014078,306.52
August,11,10:30,229.13,2,0.007121,315.23,380.58,12,0.032655,329.78,1003.34,23,0.023183,332.92,510.41,19,0.038155,306.87
August,11,11:00,240.85,2,0.006907,321.05,434.6,5,0.010437,333.91,1054.85,17,0.016562,338.82,527.97,14,0.027381,324.61
August,11,11:30,257.9,2,0.00717,326.12,449.01,7,0.016455,334.23,1128.76,13,0.011931,342.49,584.16,14,0.024619,318.75
August,11,12:00,255.77,2,0.007108,322.21,469.42,3,0.006911,343.67,1127.64,17,0.015394,342.86,595.87,7,0.0123,319.0
August,11,12:30,268.56,4,0.016567,316.7,500.64,10,0.020334,345.72,1127.64,46,0.041132,347.3,593.53,19,0.031566,324.78
August,11,13:00,258.97,2,0.005872,320.23,536.65,7,0.013092,342.71,1150.03,13,0.0115,346.14,602.89,20,0.033166,319.53
August,11,13:30,257.9,1,0.005702,329.39,521.04,11,0.021041,343.11,1123.16,32,0.028744,347.72,573.63,25,0.043063,328.83
August,11,14:00,265.36,2,0.007204,320.97,545.06,8,0.014112,334.78,1199.3,20,0.016269,349.46,638.01,21,0.032404,324.26
August,11,14:30,282.41,2,0.006581,320.83,573.87,7,0.011742,345.88,1141.07,22,0.019044,352.86,605.23,15,0.025286,325.07
August,11,15:00,262.16,1,0.004857,323.99,569.07,5,0.008096,335.91,1144.43,11,0.009404,353.08,601.72,11,0.018345,324.66
August,11,15:30,272.82,3,0.0119,322.71,554.66,4,0.008052,342.38,1125.4,4,0.003987,353.3,609.92,16,0.025417,322.89
August,11,16:00,276.02,4,0.01593,333.5,542.66,3,0.006365,349.86,1094.04,3,0.002758,353.97,659.08,7,0.009868,325.99
August,11,16:30,248.31,1,0.002315,337.45,527.05,3,0.006552,345.8,1099.64,7,0.006309,351.04,607.57,7,0.011461,327.84
August,11,17:00,215.27,1,0.003095,324.75,528.25,5,0.009337,351.19,1087.32,11,0.010082,356.71,559.58,4,0.006277,332.47
August,11,17:30,192.89,1,0.003292,322.49,480.23,6,0.012377,350.96,986.54,10,0.010215,351.23,527.97,9,0.016868,326.54
August,11,18:00,176.91,1,0.00636,328.38,468.22,8,0.017044,345.98,881.28,12,0.014006,350.73,502.21,6,0.012935,329.45
August,11,18:30,151.33,2,0.013546,324.83,422.6,5,0.011108,339.22,777.14,13,0.016142,349.29,426.12,2,0.005791,333.34
August,11,19:00,98.04,1,0.010764,342.49,378.18,4,0.011748,340.66,724.51,12,0.016103,351.18,399.2,3,0.008128,321.49
August,11,19:30,77.8,0,0.006247,320.36,343.36,3,0.007841,341.68,643.88,9,0.014125,345.73,374.61,11,0.029875,337.21
August,11,20:00,59.68,2,0.028317,340.1,286.93,7,0.024535,335.38,526.3,9,0.016821,351.58,313.74,9,0.030182,329.02
August,11,20:30,56.48,2,0.038626,321.96,261.72,5,0.017997,326.29,474.79,3,0.007301,349.29,277.45,5,0.017514,320.21
August,11,21:00,40.5,1,0.032103,324.97,202.9,4,0.017254,326.71,403.13,1,0.002572,342.81,217.74,4,0.017011,321.95
August,11,21:30,27.71,0,0.009933,313.42,168.08,2,0.009146,328.03,344.9,0,0.000815,342.86,191.99,3,0.014863,330.65
August,11,22:00,25.58,0,0.002047,302.41,134.46,2,0.012483,332.7,282.19,3,0.010702,338.35,159.21,2,0.011913,342.74
August,11,22:30,15.99,3,0.192164,297.76,109.25,1,0.009486,312.16,219.48,1,0.005999,337.29,128.77,1,0.009015,328.81
August,11,23:00,12.79,1,0.096827,343.04,82.84,1,0.007625,309.99,171.33,0,0.001645,329.63,95.99,0,0.003706,333.94
August,11,23:30,10.66,0,0.015025,338.11,56.43,0,0.00816,297.95,123.18,0,0.001668,327.52,79.61,0,0.005482,328.11
August,12,0:00,5.92,0,0.008654,269.84,40.44,0,0.002549,304.15,86.94,0,0.005558,337.01,51.09,0,0.005587,320.83
August,12,0:30,3.95,0,0.0,308.42,28.42,0,0.000592,290.03,66.55,0,0.003446,334.16,38.87,0,0.0042,362.53
August,12,1:00,2.96,0,0.0,399.42,12.02,0,0.025855,321.59,40.79,0,0.001426,335.91,28.87,0,0.004121,328.95
August,12,1:30,2.96,0,0.0,362.57,6.56,0,0.040659,278.27,30.05,0,0.003078,341.82,19.99,0,0.005478,330.75
August,12,2:00,1.97,0,0.0,399.16,4.37,0,0.0,312.03,26.83,1,0.026712,296.87,13.33,0,0.005769,371.87
August,12,2:30,2.96,0,0.0,281.09,4.37,0,0.024396,332.28,18.25,0,0.007982,314.88,11.11,0,0.012943,366.34
August,12,3:00,1.97,0,0.0,354.0,3.28,0,0.004167,475.36,18.25,1,0.03486,306.61,3.33,0,0.034091,394.69
August,12,3:30,0.99,0,0.0,311.74,3.28,0,0.001923,279.54,12.88,0,0.013892,363.02,1.11,0,0.041,384.3
August,12,4:00,1.97,0,0.09,281.57,3.28,0,0.025,337.1,10.73,0,0.006608,329.19,1.11,0,0.0,228.6
August,12,4:30,0.99,0,0.0,207.62,3.28,0,0.05,281.83,13.95,0,0.025158,380.09,1.11,0,0.315,457.8
August,12,5:00,0.99,0,0.0,283.69,2.19,0,0.0,532.14,13.95,0,0.010852,296.57,1.11,0,0.098333,363.17
August,12,5:30,2.96,0,0.0,306.08,2.19,0,0.0,382.63,25.76,0,0.01622,286.81,3.33,0,0.0,276.94
August,12,6:00,2.96,0,0.002273,293.94,6.56,0,0.001667,323.6,36.49,0,0.002067,267.32,15.55,0,0.004945,237.66
August,12,6:30,4.94,1,0.106488,275.09,8.74,3,0.304091,291.74,60.11,1,0.009042,251.3,31.1,2,0.055503,278.16
August,12,7:00,9.87,1,0.07766,272.89,29.51,1,0.020495,252.22,104.11,1,0.010289,273.82,48.86,0,0.003524,247.68
August,12,7:30,17.77,1,0.072624,315.15,50.27,3,0.061502,296.45,161.0,4,0.023287,268.09,87.73,1,0.009121,269.57
August,12,8:00,52.32,2,0.032834,269.41,90.71,1,0.006845,282.75,287.65,5,0.018523,284.77,141.04,1,0.004055,284.24
August,12,8:30,95.75,5,0.052961,320.31,135.52,2,0.017984,303.8,419.68,9,0.021977,305.2,215.45,6,0.025742,293.55
August,12,9:00,132.27,4,0.033199,306.62,198.91,1,0.00667,302.71,592.48,10,0.016178,313.53,310.96,3,0.010952,281.29
August,12,9:30,158.92,4,0.022494,323.97,273.23,3,0.010943,309.25,734.16,13,0.018287,320.6,363.16,8,0.021959,300.72
August,12,10:00,183.6,3,0.015041,309.48,311.49,4,0.012251,313.87,855.45,11,0.01286,318.41,429.79,14,0.032176,304.07
August,12,10:30,211.24,3,0.015341,316.99,338.81,15,0.043666,331.4,963.86,31,0.032324,332.29,449.78,29,0.063662,316.6
August,12,11:00,231.97,2,0.007387,321.09,392.36,10,0.025773,333.32,1007.86,19,0.018372,334.36,504.2,12,0.024296,315.49
August,12,11:30,232.96,3,0.013038,320.58,427.34,11,0.024717,333.63,1047.58,23,0.02234,338.48,515.3,9,0.017292,320.45
August,12,12:00,229.01,4,0.016936,331.61,430.62,6,0.012815,334.4,1044.36,10,0.010041,337.12,547.51,7,0.012826,322.12
August,12,12:30,233.94,3,0.011933,320.63,451.38,10,0.023247,343.26,1087.29,35,0.032273,344.4,537.51,12,0.023138,314.29
August,12,13:00,236.9,4,0.015485,318.71,480.89,9,0.01823,329.98,1062.6,13,0.012523,342.11,538.63,14,0.026335,324.35
August,12,13:30,236.9,2,0.009551,322.93,474.33,11,0.022812,336.13,1052.94,18,0.017148,340.46,557.51,9,0.016821,315.99
August,12,14:00,232.96,1,0.004555,322.17,479.8,4,0.009055,334.88,1078.7,11,0.010023,342.39,574.16,4,0.007004,315.9
August,12,14:30,237.89,1,0.005512,326.72,489.63,6,0.01255,346.75,1071.19,14,0.013017,347.57,581.94,9,0.016038,325.26
August,12,15:00,247.76,5,0.018289,320.79,465.59,2,0.004981,334.5,1043.28,5,0.005119,347.32,575.27,4,0.006972,329.52
August,12,15:30,235.92,3,0.012953,326.96,485.26,2,0.004467,339.01,1025.04,20,0.019028,352.92,557.51,7,0.013118,328.97
August,12,16:00,233.94,2,0.008312,332.4,489.63,1,0.002938,340.6,1036.84,13,0.012516,349.03,553.06,6,0.010853,325.28
August,12,16:30,223.08,1,0.004366,325.93,478.7,2,0.004031,343.31,1004.64,8,0.007612,349.12,541.96,5,0.00836,328.8
August,12,17:00,192.48,3,0.017775,326.99,443.73,6,0.013862,340.74,938.1,28,0.030116,348.77,537.51,21,0.038517,317.83
August,12,17:30,177.68,4,0.023645,325.2,431.71,8,0.018627,340.86,879.06,29,0.033349,345.46,475.32,18,0.038218,329.8
August,12,18:00,156.95,2,0.011325,310.66,394.55,6,0.014118,337.64,796.42,19,0.02371,353.76,433.12,8,0.01783,326.4
August,12,18:30,140.17,1,0.009283,334.65,347.55,2,0.005709,336.58,719.14,11,0.015399,352.39,405.36,4,0.010803,328.13
August,12,19:00,87.85,0,0.004655,333.68,316.95,3,0.008459,337.18,640.78,9,0.013915,347.94,360.93,7,0.019977,315.9
August,12,19:30,65.15,1,0.011187,321.49,277.61,2,0.008634,334.39,567.8,13,0.022927,341.28,330.95,7,0.01986,330.52
August,12,20:00,54.29,1,0.009615,309.59,256.84,4,0.014536,333.16,491.59,9,0.019294,346.97,287.64,9,0.030183,322.21
August,12,20:30,44.42,1,0.029262,308.12,219.68,4,0.01645,331.15,410.02,3,0.007107,342.69,262.09,4,0.014346,315.61
August,12,21:00,38.5,1,0.033645,315.5,182.52,3,0.013819,327.01,349.91,1,0.002358,344.62,208.79,11,0.053916,318.91
August,12,21:30,31.59,0,0.006936,314.99,156.29,1,0.00818,338.56,287.65,1,0.002012,337.64,182.13,4,0.022127,322.87
August,12,22:00,20.73,0,0.0,346.35,123.5,1,0.00743,307.55,237.21,2,0.008578,340.95,141.04,1,0.006544,314.67
August,12,22:30,15.79,2,0.117437,307.88,97.27,1,0.007423,318.81,191.05,1,0.004379,317.86,126.6,1,0.007179,323.66
August,12,23:00,13.82,1,0.074056,318.74,75.41,0,0.006261,300.65,148.12,1,0.003795,330.24,89.96,0,0.003802,315.82
August,12,23:30,10.86,0,0.020736,298.76,57.93,0,0.004835,309.77,122.36,1,0.004929,324.65,76.63,0,0.00241,305.01
August,13,0:00,6.81,0,0.003159,237.62,38.93,1,0.013574,304.37,86.88,0,0.003676,331.71,51.96,0,0.000342,341.69
August,13,0:30,3.89,0,0.034577,250.32,25.58,0,0.015419,301.71,63.79,0,0.003803,306.9,35.02,0,0.000805,339.84
August,13,1:00,2.92,0,0.03559,336.77,12.24,0,0.027804,301.1,47.29,0,0.00574,306.78,25.98,0,0.002271,342.4
August,13,1:30,1.95,0,0.045554,320.18,10.01,1,0.093445,320.3,31.89,0,0.01373,342.28,23.72,0,0.005137,311.3
August,13,2:00,1.95,0,0.069,324.98,5.56,0,0.069378,356.71,26.39,1,0.055623,248.36,18.07,1,0.064705,321.5
August,13,2:30,0.97,0,0.048612,216.78,4.45,0,0.039647,403.86,19.8,0,0.017733,262.93,12.43,0,0.005205,292.81
August,13,3:00,1.95,0,0.0,412.46,3.34,0,0.0,406.37,13.2,0,0.001042,292.43,3.39,0,0.037037,335.63
August,13,3:30,1.95,0,0.0,546.83,5.56,0,0.0,452.52,14.3,0,0.00081,320.88,0.0,0,0.0,375.5
August,13,4:00,1.95,0,0.0,240.31,2.22,0,0.025625,362.79,14.3,0,0.017851,300.09,1.13,0,0.0,466.8
August,13,4:30,0.97,0,0.18,736.0,2.22,0,0.014286,352.86,14.3,0,0.031062,297.34,1.13,0,0.128571,330.69
August,13,5:00,0.97,0,0.005556,183.19,3.34,0,0.049306,292.66,16.5,0,0.01622,289.86,1.13,0,0.0,211.3
August,13,5:30,2.92,0,0.0,288.43,3.34,0,0.033333,250.7,23.1,0,0.013977,293.43,2.26,0,0.002381,403.88
August,13,6:00,2.92,0,0.07674,235.27,5.56,0,0.023377,232.41,38.49,0,0.008461,277.95,15.81,0,0.006885,239.05
August,13,6:30,5.84,2,0.279304,287.39,7.79,2,0.316046,381.29,67.09,2,0.022385,265.81,29.37,2,0.061446,256.39
August,13,7:00,11.67,2,0.155618,303.62,30.03,1,0.027399,274.94,108.88,1,0.005484,259.52,45.18,1,0.014245,261.3
August,13,7:30,15.56,1,0.07976,301.9,45.6,2,0.044591,280.2,164.97,2,0.010187,258.61,79.07,1,0.010481,255.0
August,13,8:00,51.55,1,0.027242,282.65,85.65,1,0.010056,294.97,287.05,1,0.004385,288.5,142.33,1,0.00618,263.26
August,13,8:30,86.57,4,0.041316,311.18,135.7,2,0.01339,302.37,417.92,2,0.004963,301.89,219.14,4,0.018069,288.8
August,13,9:00,120.61,1,0.009106,313.09,209.11,2,0.0082,303.87,583.99,2,0.003034,310.76,290.3,4,0.012645,292.26
August,13,9:30,150.76,1,0.009821,311.61,259.17,2,0.00737,314.53,732.46,8,0.010576,315.89,337.74,11,0.031469,298.95
August,13,10:00,173.13,2,0.014233,304.7,299.21,1,0.004345,316.61,834.74,10,0.011632,324.06,410.04,10,0.024237,306.45
August,13,10:30,208.15,2,0.011296,314.21,339.25,9,0.025251,331.06,940.32,20,0.021026,332.85,446.18,15,0.032506,310.15
August,13,11:00,221.77,1,0.005522,316.86,349.26,4,0.011866,334.11,994.21,13,0.013021,335.63,485.72,8,0.016814,315.9
August,13,11:30,228.58,3,0.012885,314.63,408.22,10,0.024715,328.55,1031.6,23,0.022201,337.89,506.05,3,0.006237,316.83
August,13,12:00,221.77,1,0.005556,312.05,424.9,5,0.010839,335.57,1017.31,14,0.01345,342.12,511.7,7,0.014187,312.33
August,13,12:30,230.52,2,0.009776,304.93,431.57,6,0.013877,340.9,1026.11,34,0.033139,340.75,536.55,12,0.022395,310.45
August,13,13:00,216.9,2,0.009794,312.17,438.25,6,0.013653,333.43,1011.81,22,0.02158,345.89,512.83,15,0.03002,314.13
August,13,13:30,223.71,2,0.009614,321.11,450.48,12,0.026495,333.13,1014.01,20,0.019359,341.1,527.51,14,0.026023,319.74
August,13,14:00,239.28,2,0.008485,327.6,493.86,6,0.013062,332.71,1038.2,16,0.015423,344.46,563.66,15,0.026963,323.86
August,13,14:30,227.6,1,0.003875,324.55,501.65,9,0.017577,335.6,1088.79,44,0.040769,348.73,568.18,18,0.031297,324.67
August,13,15:00,244.14,2,0.010235,329.47,479.4,3,0.006306,339.65,1019.51,9,0.008855,346.92,577.21,7,0.011663,325.63
August,13,15:30,231.49,6,0.025333,323.8,477.18,5,0.010963,341.4,1032.7,6,0.005844,345.72,558.01,9,0.01649,322.66
